period,year,quarter,zip,city,county,Electric,Hydrogen,PHEV,total
2014-Q2,2014,2,95635,,,0,0,1,1
2014-Q2,2014,2,95637,,,1,0,0,1
2014-Q2,2014,2,95648,,,7,0,13,20
2014-Q2,2014,2,95650,,,5,0,3,8
2014-Q2,2014,2,95655,,,1,0,1,2
2014-Q2,2014,2,95656,,,0,0,1,1
2014-Q2,2014,2,95660,,,0,0,1,1
2014-Q2,2014,2,95661,,,3,0,2,5
2014-Q2,2014,2,95662,,,0,0,1,1
2014-Q2,2014,2,95663,,,0,0,1,1
2014-Q2,2014,2,95667,,,4,0,3,7
2014-Q2,2014,2,95669,,,1,0,0,1
2014-Q2,2014,2,95670,,,6,0,4,10
2014-Q2,2014,2,95672,,,1,0,2,3
2014-Q2,2014,2,95673,,,1,0,2,3
2014-Q2,2014,2,95677,,,5,0,8,13
2014-Q2,2014,2,95678,,,2,0,3,5
2014-Q2,2014,2,95682,,,1,0,5,6
2014-Q2,2014,2,95684,,,1,0,3,4
2014-Q2,2014,2,95687,,,4,0,5,9
2014-Q2,2014,2,95688,,,2,0,7,9
2014-Q2,2014,2,95689,,,0,0,1,1
2014-Q2,2014,2,95691,,,7,0,5,12
2014-Q2,2014,2,95693,,,0,0,1,1
2014-Q2,2014,2,95694,,,1,0,2,3
2014-Q2,2014,2,95695,,,2,0,3,5
2014-Q2,2014,2,95709,,,1,0,1,2
2014-Q2,2014,2,95713,,,0,0,2,2
2014-Q2,2014,2,95722,,,0,0,2,2
2014-Q2,2014,2,95726,,,0,0,1,1
2014-Q2,2014,2,95742,,,3,0,2,5
2014-Q2,2014,2,95746,,,9,0,4,13
2014-Q2,2014,2,95747,,,11,0,11,22
2014-Q2,2014,2,95757,,,7,0,6,13
2014-Q2,2014,2,95758,,,6,0,11,17
2014-Q2,2014,2,95762,,,13,0,15,28
2014-Q2,2014,2,95765,,,6,0,4,10
2014-Q2,2014,2,95776,,,1,0,0,1
2014-Q2,2014,2,95811,,,0,0,2,2
2014-Q2,2014,2,95814,,,0,0,1,1
2014-Q2,2014,2,95815,,,1,0,2,3
2014-Q2,2014,2,95816,,,5,0,3,8
2014-Q2,2014,2,95817,,,3,0,0,3
2014-Q2,2014,2,95818,,,3,0,2,5
2014-Q2,2014,2,95819,,,9,0,4,13
2014-Q2,2014,2,95820,,,2,0,2,4
2014-Q2,2014,2,95821,,,1,0,0,1
2014-Q2,2014,2,95822,,,2,0,3,5
2014-Q2,2014,2,95823,,,2,0,4,6
2014-Q2,2014,2,95824,,,0,0,2,2
2014-Q2,2014,2,95826,,,1,0,0,1
2014-Q2,2014,2,95827,,,0,0,2,2
2014-Q2,2014,2,95828,,,1,0,3,4
2014-Q2,2014,2,95829,,,3,0,5,8
2014-Q2,2014,2,95831,,,7,0,2,9
2014-Q2,2014,2,95832,,,0,0,1,1
2014-Q2,2014,2,95833,,,2,0,2,4
2014-Q2,2014,2,95834,,,4,0,2,6
2014-Q2,2014,2,95835,,,11,0,9,20
2014-Q2,2014,2,95839,,,0,0,1,1
2014-Q2,2014,2,95841,,,0,0,3,3
2014-Q2,2014,2,95842,,,0,0,1,1
2014-Q2,2014,2,95843,,,7,0,1,8
2014-Q2,2014,2,95864,,,3,0,4,7
2014-Q2,2014,2,95901,,,0,0,3,3
2014-Q2,2014,2,95912,,,2,0,0,2
2014-Q2,2014,2,95926,,,1,0,1,2
2014-Q2,2014,2,95928,,,1,0,3,4
2014-Q2,2014,2,95945,,,1,0,1,2
2014-Q2,2014,2,95946,,,0,0,1,1
2014-Q2,2014,2,95947,,,1,0,0,1
2014-Q2,2014,2,95949,,,1,0,3,4
2014-Q2,2014,2,95959,,,2,0,4,6
2014-Q2,2014,2,95961,,,0,0,1,1
2014-Q2,2014,2,95965,,,1,0,0,1
2014-Q2,2014,2,95967,,,0,0,1,1
2014-Q2,2014,2,95969,,,1,0,2,3
2014-Q2,2014,2,95971,,,1,0,1,2
2014-Q2,2014,2,95973,,,2,0,2,4
2014-Q2,2014,2,95977,,,0,0,1,1
2014-Q2,2014,2,95988,,,0,0,1,1
2014-Q2,2014,2,95991,,,0,0,3,3
2014-Q2,2014,2,95993,,,0,0,1,1
2014-Q2,2014,2,96001,,,1,0,1,2
2014-Q2,2014,2,96002,,,1,0,1,2
2014-Q2,2014,2,96003,,,1,0,5,6
2014-Q2,2014,2,96007,,,2,0,0,2
2014-Q2,2014,2,96021,,,0,0,1,1
2014-Q2,2014,2,96062,,,0,0,1,1
2014-Q2,2014,2,96073,,,1,0,0,1
2014-Q2,2014,2,96145,,,2,0,0,2
2014-Q2,2014,2,96150,,,1,0,1,2
2014-Q2,2014,2,96512,,,0,0,1,1
2014-Q2,2014,2,97741,,,0,0,1,1
2014-Q2,2014,2,98391,,,1,0,0,1
2014-Q2,2014,2,99999,,,11,0,68,79
2014-Q3,2014,3,90001,,,1,0,1,2
2014-Q3,2014,3,90002,,,1,0,1,2
2014-Q3,2014,3,90004,,,9,0,12,21
2014-Q3,2014,3,90005,,,1,0,3,4
2014-Q3,2014,3,90006,,,4,0,2,6
2014-Q3,2014,3,90007,,,3,0,2,5
2014-Q3,2014,3,90008,,,3,0,6,9
2014-Q3,2014,3,90009,,,0,0,1,1
2014-Q3,2014,3,90010,,,7,0,0,7
2014-Q3,2014,3,90011,,,0,0,2,2
2014-Q3,2014,3,90012,,,7,0,3,10
2014-Q3,2014,3,90013,,,1,0,1,2
2014-Q3,2014,3,90014,,,3,0,3,6
2014-Q3,2014,3,90015,,,2,0,4,6
2014-Q3,2014,3,90016,,,1,0,6,7
2014-Q3,2014,3,90017,,,0,0,2,2
2014-Q3,2014,3,90018,,,3,0,4,7
2014-Q3,2014,3,90019,,,8,0,9,17
2014-Q3,2014,3,90020,,,2,0,5,7
2014-Q3,2014,3,90021,,,1,0,1,2
2014-Q3,2014,3,90022,,,3,0,1,4
2014-Q3,2014,3,90023,,,2,0,1,3
2014-Q3,2014,3,90024,,,11,0,22,33
2014-Q3,2014,3,90025,,,12,0,20,32
2014-Q3,2014,3,90026,,,9,0,15,24
2014-Q3,2014,3,90027,,,17,0,16,33
2014-Q3,2014,3,90028,,,5,0,5,10
2014-Q3,2014,3,90029,,,3,0,4,7
2014-Q3,2014,3,90031,,,1,0,1,2
2014-Q3,2014,3,90032,,,5,0,2,7
2014-Q3,2014,3,90033,,,1,0,0,1
2014-Q3,2014,3,90034,,,13,0,11,24
2014-Q3,2014,3,90035,,,6,0,11,17
2014-Q3,2014,3,90036,,,11,0,7,18
2014-Q3,2014,3,90038,,,1,0,6,7
2014-Q3,2014,3,90039,,,12,0,12,24
2014-Q3,2014,3,90040,,,0,0,2,2
2014-Q3,2014,3,90041,,,11,0,4,15
2014-Q3,2014,3,90042,,,8,0,7,15
2014-Q3,2014,3,90043,,,1,0,6,7
2014-Q3,2014,3,90044,,,1,0,0,1
2014-Q3,2014,3,90045,,,12,0,14,26
2014-Q3,2014,3,90046,,,15,0,23,38
2014-Q3,2014,3,90047,,,2,0,2,4
2014-Q3,2014,3,90048,,,18,0,12,30
2014-Q3,2014,3,90049,,,27,0,20,47
2014-Q3,2014,3,90056,,,1,0,4,5
2014-Q3,2014,3,90057,,,0,0,1,1
2014-Q3,2014,3,90058,,,1,0,3,4
2014-Q3,2014,3,90059,,,1,0,0,1
2014-Q3,2014,3,90061,,,1,0,0,1
2014-Q3,2014,3,90062,,,1,0,0,1
2014-Q3,2014,3,90063,,,1,0,0,1
2014-Q3,2014,3,90064,,,16,0,18,34
2014-Q3,2014,3,90065,,,9,0,9,18
2014-Q3,2014,3,90066,,,12,0,23,35
2014-Q3,2014,3,90067,,,5,0,3,8
2014-Q3,2014,3,90068,,,23,0,12,35
2014-Q3,2014,3,90069,,,59,0,11,70
2014-Q3,2014,3,90071,,,0,0,1,1
2014-Q3,2014,3,90077,,,7,0,13,20
2014-Q3,2014,3,90079,,,0,0,1,1
2014-Q3,2014,3,90094,,,0,0,4,4
2014-Q3,2014,3,90201,,,0,0,2,2
2014-Q3,2014,3,90210,,,27,0,13,40
2014-Q3,2014,3,90211,,,1,0,10,11
2014-Q3,2014,3,90212,,,8,0,6,14
2014-Q3,2014,3,90220,,,0,0,5,5
2014-Q3,2014,3,90221,,,2,0,1,3
2014-Q3,2014,3,90222,,,1,0,0,1
2014-Q3,2014,3,90230,,,11,0,15,26
2014-Q3,2014,3,90232,,,4,0,9,13
2014-Q3,2014,3,90240,,,3,0,4,7
2014-Q3,2014,3,90241,,,0,0,5,5
2014-Q3,2014,3,90242,,,1,0,1,2
2014-Q3,2014,3,90245,,,5,0,4,9
2014-Q3,2014,3,90247,,,3,0,5,8
2014-Q3,2014,3,90248,,,3,0,3,6
2014-Q3,2014,3,90249,,,0,0,5,5
2014-Q3,2014,3,90250,,,8,0,10,18
2014-Q3,2014,3,90254,,,11,0,10,21
2014-Q3,2014,3,90255,,,1,0,3,4
2014-Q3,2014,3,90260,,,5,0,4,9
2014-Q3,2014,3,90262,,,0,0,2,2
2014-Q3,2014,3,90265,,,8,0,12,20
2014-Q3,2014,3,90266,,,12,0,35,47
2014-Q3,2014,3,90272,,,17,0,18,35
2014-Q3,2014,3,90274,,,25,0,26,51
2014-Q3,2014,3,90275,,,20,0,28,48
2014-Q3,2014,3,90277,,,11,0,15,26
2014-Q3,2014,3,90278,,,19,0,21,40
2014-Q3,2014,3,90280,,,2,0,5,7
2014-Q3,2014,3,90290,,,1,0,9,10
2014-Q3,2014,3,90291,,,18,0,17,35
2014-Q3,2014,3,90292,,,13,0,18,31
2014-Q3,2014,3,90293,,,8,0,8,16
2014-Q3,2014,3,90301,,,2,0,0,2
2014-Q3,2014,3,90302,,,2,0,2,4
2014-Q3,2014,3,90304,,,0,0,2,2
2014-Q3,2014,3,90401,,,3,0,2,5
2014-Q3,2014,3,90402,,,12,0,8,20
2014-Q3,2014,3,90403,,,11,0,15,26
2014-Q3,2014,3,90404,,,2,0,9,11
2014-Q3,2014,3,90405,,,17,0,23,40
2014-Q3,2014,3,90501,,,12,0,16,28
2014-Q3,2014,3,90502,,,1,0,4,5
2014-Q3,2014,3,90503,,,3,0,18,21
2014-Q3,2014,3,90504,,,3,0,6,9
2014-Q3,2014,3,90505,,,11,0,18,29
2014-Q3,2014,3,90509,,,0,0,2,2
2014-Q3,2014,3,90532,,,1,0,0,1
2014-Q3,2014,3,90601,,,5,0,9,14
2014-Q3,2014,3,90602,,,0,0,2,2
2014-Q3,2014,3,90603,,,2,0,4,6
2014-Q3,2014,3,90604,,,2,0,2,4
2014-Q3,2014,3,90605,,,2,0,8,10
2014-Q3,2014,3,90606,,,0,0,4,4
2014-Q3,2014,3,90607,,,0,0,1,1
2014-Q3,2014,3,90620,,,9,0,10,19
2014-Q3,2014,3,90621,,,6,0,16,22
2014-Q3,2014,3,90623,,,2,1,6,9
2014-Q3,2014,3,90630,,,7,0,14,21
2014-Q3,2014,3,90631,,,5,0,8,13
2014-Q3,2014,3,90638,,,3,0,7,10
2014-Q3,2014,3,90640,,,5,0,12,17
2014-Q3,2014,3,90650,,,2,0,7,9
2014-Q3,2014,3,90660,,,1,0,2,3
2014-Q3,2014,3,90670,,,9,0,5,14
2014-Q3,2014,3,90680,,,2,0,0,2
2014-Q3,2014,3,90701,,,1,0,3,4
2014-Q3,2014,3,90703,,,16,0,24,40
2014-Q3,2014,3,90706,,,1,0,12,13
2014-Q3,2014,3,90710,,,3,0,7,10
2014-Q3,2014,3,90712,,,5,0,6,11
2014-Q3,2014,3,90713,,,3,0,6,9
2014-Q3,2014,3,90715,,,1,0,1,2
2014-Q3,2014,3,90716,,,1,0,1,2
2014-Q3,2014,3,90717,,,0,0,5,5
2014-Q3,2014,3,90720,,,5,0,14,19
2014-Q3,2014,3,90723,,,1,0,4,5
2014-Q3,2014,3,90731,,,3,0,7,10
2014-Q3,2014,3,90732,,,3,0,3,6
2014-Q3,2014,3,90733,,,1,0,0,1
2014-Q3,2014,3,90740,,,5,0,8,13
2014-Q3,2014,3,90742,,,1,0,1,2
2014-Q3,2014,3,90743,,,1,0,0,1
2014-Q3,2014,3,90744,,,0,0,4,4
2014-Q3,2014,3,90745,,,3,0,7,10
2014-Q3,2014,3,90746,,,1,0,1,2
2014-Q3,2014,3,90749,,,0,0,1,1
2014-Q3,2014,3,90755,,,2,0,4,6
2014-Q3,2014,3,90802,,,3,0,5,8
2014-Q3,2014,3,90803,,,15,0,22,37
2014-Q3,2014,3,90804,,,6,0,5,11
2014-Q3,2014,3,90805,,,4,0,2,6
2014-Q3,2014,3,90806,,,3,0,3,6
2014-Q3,2014,3,90807,,,5,0,6,11
2014-Q3,2014,3,90808,,,11,0,14,25
2014-Q3,2014,3,90809,,,0,0,1,1
2014-Q3,2014,3,90810,,,1,0,4,5
2014-Q3,2014,3,90813,,,1,0,3,4
2014-Q3,2014,3,90814,,,2,0,7,9
2014-Q3,2014,3,90815,,,8,0,8,16
2014-Q3,2014,3,91001,,,10,0,18,28
2014-Q3,2014,3,91006,,,21,0,17,38
2014-Q3,2014,3,91007,,,14,0,14,28
2014-Q3,2014,3,91008,,,0,0,1,1
2014-Q3,2014,3,91010,,,2,0,3,5
2014-Q3,2014,3,91011,,,9,0,11,20
2014-Q3,2014,3,91016,,,10,0,7,17
2014-Q3,2014,3,91020,,,1,0,2,3
2014-Q3,2014,3,91024,,,2,0,3,5
2014-Q3,2014,3,91025,,,1,0,0,1
2014-Q3,2014,3,91030,,,12,0,12,24
2014-Q3,2014,3,91040,,,3,0,6,9
2014-Q3,2014,3,91042,,,9,0,7,16
2014-Q3,2014,3,91101,,,3,0,8,11
2014-Q3,2014,3,91103,,,7,0,3,10
2014-Q3,2014,3,91104,,,10,2,15,27
2014-Q3,2014,3,91105,,,12,0,9,21
2014-Q3,2014,3,91106,,,5,0,13,18
2014-Q3,2014,3,91107,,,18,0,13,31
2014-Q3,2014,3,91108,,,7,0,12,19
2014-Q3,2014,3,91201,,,5,0,9,14
2014-Q3,2014,3,91202,,,2,0,13,15
2014-Q3,2014,3,91203,,,0,0,1,1
2014-Q3,2014,3,91204,,,1,0,1,2
2014-Q3,2014,3,91205,,,4,0,12,16
2014-Q3,2014,3,91206,,,9,0,10,19
2014-Q3,2014,3,91207,,,1,0,2,3
2014-Q3,2014,3,91208,,,2,0,10,12
2014-Q3,2014,3,91210,,,0,0,1,1
2014-Q3,2014,3,91214,,,9,0,8,17
2014-Q3,2014,3,91301,,,8,0,11,19
2014-Q3,2014,3,91302,,,21,0,11,32
2014-Q3,2014,3,91303,,,0,0,3,3
2014-Q3,2014,3,91304,,,4,0,10,14
2014-Q3,2014,3,91306,,,3,0,6,9
2014-Q3,2014,3,91307,,,9,0,12,21
2014-Q3,2014,3,91311,,,2,0,11,13
2014-Q3,2014,3,91316,,,7,0,16,23
2014-Q3,2014,3,91320,,,8,0,15,23
2014-Q3,2014,3,91321,,,1,0,6,7
2014-Q3,2014,3,91324,,,2,0,9,11
2014-Q3,2014,3,91325,,,6,0,17,23
2014-Q3,2014,3,91326,,,11,0,40,51
2014-Q3,2014,3,91331,,,2,0,4,6
2014-Q3,2014,3,91335,,,4,0,12,16
2014-Q3,2014,3,91340,,,0,0,2,2
2014-Q3,2014,3,91342,,,4,0,13,17
2014-Q3,2014,3,91343,,,2,0,11,13
2014-Q3,2014,3,91344,,,11,1,23,35
2014-Q3,2014,3,91345,,,1,0,3,4
2014-Q3,2014,3,91350,,,5,0,26,31
2014-Q3,2014,3,91351,,,3,0,12,15
2014-Q3,2014,3,91352,,,2,0,8,10
2014-Q3,2014,3,91354,,,6,0,25,31
2014-Q3,2014,3,91355,,,5,0,19,24
2014-Q3,2014,3,91356,,,5,0,13,18
2014-Q3,2014,3,91360,,,7,0,21,28
2014-Q3,2014,3,91361,,,3,0,6,9
2014-Q3,2014,3,91362,,,8,0,19,27
2014-Q3,2014,3,91364,,,10,0,12,22
2014-Q3,2014,3,91367,,,6,0,19,25
2014-Q3,2014,3,91376,,,0,0,1,1
2014-Q3,2014,3,91377,,,5,0,5,10
2014-Q3,2014,3,91381,,,2,0,21,23
2014-Q3,2014,3,91384,,,1,0,8,9
2014-Q3,2014,3,91387,,,4,0,8,12
2014-Q3,2014,3,91390,,,2,0,4,6
2014-Q3,2014,3,91396,,,1,0,0,1
2014-Q3,2014,3,91401,,,5,0,24,29
2014-Q3,2014,3,91402,,,0,0,5,5
2014-Q3,2014,3,91403,,,11,0,11,22
2014-Q3,2014,3,91405,,,2,0,7,9
2014-Q3,2014,3,91406,,,6,0,11,17
2014-Q3,2014,3,91411,,,2,0,1,3
2014-Q3,2014,3,91413,,,1,0,0,1
2014-Q3,2014,3,91423,,,15,0,22,37
2014-Q3,2014,3,91436,,,15,0,11,26
2014-Q3,2014,3,91470,,,1,0,0,1
2014-Q3,2014,3,91501,,,2,0,5,7
2014-Q3,2014,3,91502,,,3,0,9,12
2014-Q3,2014,3,91503,,,0,0,1,1
2014-Q3,2014,3,91504,,,2,0,9,11
2014-Q3,2014,3,91505,,,7,0,9,16
2014-Q3,2014,3,91506,,,4,0,7,11
2014-Q3,2014,3,91601,,,8,0,6,14
2014-Q3,2014,3,91602,,,3,0,14,17
2014-Q3,2014,3,91604,,,23,0,22,45
2014-Q3,2014,3,91605,,,5,0,16,21
2014-Q3,2014,3,91606,,,0,0,7,7
2014-Q3,2014,3,91607,,,5,0,13,18
2014-Q3,2014,3,91701,,,3,0,12,15
2014-Q3,2014,3,91702,,,5,0,10,15
2014-Q3,2014,3,91706,,,8,0,5,13
2014-Q3,2014,3,91708,,,4,0,7,11
2014-Q3,2014,3,91709,,,24,0,34,58
2014-Q3,2014,3,91710,,,14,0,14,28
2014-Q3,2014,3,91711,,,12,0,15,27
2014-Q3,2014,3,91722,,,4,0,1,5
2014-Q3,2014,3,91723,,,3,0,3,6
2014-Q3,2014,3,91724,,,1,0,4,5
2014-Q3,2014,3,91730,,,5,0,10,15
2014-Q3,2014,3,91731,,,3,0,1,4
2014-Q3,2014,3,91732,,,5,0,6,11
2014-Q3,2014,3,91733,,,6,0,1,7
2014-Q3,2014,3,91737,,,2,0,9,11
2014-Q3,2014,3,91739,,,12,0,20,32
2014-Q3,2014,3,91740,,,3,0,7,10
2014-Q3,2014,3,91741,,,7,0,6,13
2014-Q3,2014,3,91744,,,6,0,5,11
2014-Q3,2014,3,91745,,,35,0,16,51
2014-Q3,2014,3,91746,,,2,0,2,4
2014-Q3,2014,3,91748,,,27,0,8,35
2014-Q3,2014,3,91750,,,3,0,7,10
2014-Q3,2014,3,91752,,,1,0,3,4
2014-Q3,2014,3,91754,,,10,0,6,16
2014-Q3,2014,3,91755,,,3,0,2,5
2014-Q3,2014,3,91761,,,6,0,9,15
2014-Q3,2014,3,91762,,,0,0,2,2
2014-Q3,2014,3,91763,,,0,0,1,1
2014-Q3,2014,3,91764,,,1,0,1,2
2014-Q3,2014,3,91765,,,34,0,28,62
2014-Q3,2014,3,91766,,,1,0,3,4
2014-Q3,2014,3,91767,,,0,0,3,3
2014-Q3,2014,3,91768,,,2,0,1,3
2014-Q3,2014,3,91770,,,13,0,9,22
2014-Q3,2014,3,91773,,,7,0,13,20
2014-Q3,2014,3,91775,,,11,0,8,19
2014-Q3,2014,3,91776,,,17,0,6,23
2014-Q3,2014,3,91780,,,15,0,11,26
2014-Q3,2014,3,91784,,,2,0,14,16
2014-Q3,2014,3,91786,,,1,0,7,8
2014-Q3,2014,3,91789,,,26,0,17,43
2014-Q3,2014,3,91790,,,8,0,9,17
2014-Q3,2014,3,91791,,,7,0,13,20
2014-Q3,2014,3,91792,,,6,0,4,10
2014-Q3,2014,3,91801,,,10,0,7,17
2014-Q3,2014,3,91803,,,3,0,3,6
2014-Q3,2014,3,91901,,,2,0,1,3
2014-Q3,2014,3,91902,,,7,0,9,16
2014-Q3,2014,3,91910,,,4,0,5,9
2014-Q3,2014,3,91911,,,4,0,1,5
2014-Q3,2014,3,91913,,,5,0,5,10
2014-Q3,2014,3,91914,,,6,0,1,7
2014-Q3,2014,3,91915,,,10,0,5,15
2014-Q3,2014,3,91917,,,1,0,0,1
2014-Q3,2014,3,91932,,,1,0,0,1
2014-Q3,2014,3,91935,,,1,0,1,2
2014-Q3,2014,3,91941,,,12,0,6,18
2014-Q3,2014,3,91942,,,0,0,1,1
2014-Q3,2014,3,91945,,,0,0,2,2
2014-Q3,2014,3,91950,,,2,0,1,3
2014-Q3,2014,3,91977,,,1,0,3,4
2014-Q3,2014,3,91978,,,0,0,1,1
2014-Q3,2014,3,92003,,,3,0,3,6
2014-Q3,2014,3,92004,,,0,0,1,1
2014-Q3,2014,3,92007,,,3,0,2,5
2014-Q3,2014,3,92008,,,12,0,7,19
2014-Q3,2014,3,92009,,,14,0,16,30
2014-Q3,2014,3,92010,,,3,0,3,6
2014-Q3,2014,3,92011,,,8,0,12,20
2014-Q3,2014,3,92014,,,15,0,3,18
2014-Q3,2014,3,92019,,,10,0,10,20
2014-Q3,2014,3,92020,,,7,0,3,10
2014-Q3,2014,3,92021,,,4,0,4,8
2014-Q3,2014,3,92024,,,20,0,17,37
2014-Q3,2014,3,92025,,,2,0,4,6
2014-Q3,2014,3,92026,,,11,0,4,15
2014-Q3,2014,3,92027,,,3,0,11,14
2014-Q3,2014,3,92028,,,4,0,2,6
2014-Q3,2014,3,92029,,,2,0,4,6
2014-Q3,2014,3,92036,,,0,0,1,1
2014-Q3,2014,3,92037,,,29,0,10,39
2014-Q3,2014,3,92038,,,0,0,1,1
2014-Q3,2014,3,92039,,,1,0,0,1
2014-Q3,2014,3,92040,,,1,0,6,7
2014-Q3,2014,3,92054,,,3,0,6,9
2014-Q3,2014,3,92055,,,0,0,1,1
2014-Q3,2014,3,92056,,,7,0,10,17
2014-Q3,2014,3,92057,,,8,0,9,17
2014-Q3,2014,3,92058,,,2,0,9,11
2014-Q3,2014,3,92061,,,1,0,0,1
2014-Q3,2014,3,92064,,,17,0,7,24
2014-Q3,2014,3,92065,,,2,0,5,7
2014-Q3,2014,3,92067,,,14,0,6,20
2014-Q3,2014,3,92069,,,4,0,3,7
2014-Q3,2014,3,92071,,,7,0,7,14
2014-Q3,2014,3,92074,,,0,0,1,1
2014-Q3,2014,3,92075,,,8,0,1,9
2014-Q3,2014,3,92078,,,10,0,17,27
2014-Q3,2014,3,92081,,,3,0,8,11
2014-Q3,2014,3,92082,,,3,0,5,8
2014-Q3,2014,3,92083,,,4,0,4,8
2014-Q3,2014,3,92084,,,2,0,3,5
2014-Q3,2014,3,92091,,,2,0,0,2
2014-Q3,2014,3,92101,,,6,0,3,9
2014-Q3,2014,3,92102,,,4,0,1,5
2014-Q3,2014,3,92103,,,10,0,8,18
2014-Q3,2014,3,92104,,,8,0,7,15
2014-Q3,2014,3,92105,,,0,0,3,3
2014-Q3,2014,3,92106,,,8,0,5,13
2014-Q3,2014,3,92107,,,8,0,5,13
2014-Q3,2014,3,92108,,,1,0,4,5
2014-Q3,2014,3,92109,,,4,0,6,10
2014-Q3,2014,3,92110,,,6,0,4,10
2014-Q3,2014,3,92111,,,9,0,8,17
2014-Q3,2014,3,92113,,,1,0,0,1
2014-Q3,2014,3,92114,,,2,0,0,2
2014-Q3,2014,3,92115,,,8,0,5,13
2014-Q3,2014,3,92116,,,6,0,6,12
2014-Q3,2014,3,92117,,,8,0,6,14
2014-Q3,2014,3,92118,,,7,0,6,13
2014-Q3,2014,3,92119,,,3,0,2,5
2014-Q3,2014,3,92120,,,6,0,5,11
2014-Q3,2014,3,92121,,,4,0,3,7
2014-Q3,2014,3,92122,,,12,0,6,18
2014-Q3,2014,3,92123,,,4,0,6,10
2014-Q3,2014,3,92124,,,5,0,4,9
2014-Q3,2014,3,92126,,,8,0,14,22
2014-Q3,2014,3,92127,,,15,0,9,24
2014-Q3,2014,3,92128,,,14,0,8,22
2014-Q3,2014,3,92129,,,19,0,9,28
2014-Q3,2014,3,92130,,,32,0,17,49
2014-Q3,2014,3,92131,,,9,0,16,25
2014-Q3,2014,3,92139,,,2,0,3,5
2014-Q3,2014,3,92154,,,5,0,2,7
2014-Q3,2014,3,92166,,,0,0,1,1
2014-Q3,2014,3,92172,,,1,0,0,1
2014-Q3,2014,3,92173,,,3,0,0,3
2014-Q3,2014,3,92177,,,0,0,1,1
2014-Q3,2014,3,92178,,,1,0,0,1
2014-Q3,2014,3,92193,,,1,0,0,1
2014-Q3,2014,3,92201,,,1,0,2,3
2014-Q3,2014,3,92203,,,0,0,3,3
2014-Q3,2014,3,92210,,,1,0,0,1
2014-Q3,2014,3,92211,,,2,0,5,7
2014-Q3,2014,3,92220,,,0,0,4,4
2014-Q3,2014,3,92223,,,1,0,7,8
2014-Q3,2014,3,92225,,,0,0,1,1
2014-Q3,2014,3,92231,,,1,0,0,1
2014-Q3,2014,3,92234,,,4,0,1,5
2014-Q3,2014,3,92240,,,0,0,1,1
2014-Q3,2014,3,92251,,,0,0,2,2
2014-Q3,2014,3,92252,,,1,0,1,2
2014-Q3,2014,3,92253,,,5,0,9,14
2014-Q3,2014,3,92255,,,0,0,1,1
2014-Q3,2014,3,92256,,,0,0,1,1
2014-Q3,2014,3,92260,,,0,0,1,1
2014-Q3,2014,3,92262,,,7,0,7,14
2014-Q3,2014,3,92263,,,1,0,0,1
2014-Q3,2014,3,92264,,,2,0,3,5
2014-Q3,2014,3,92270,,,1,0,2,3
2014-Q3,2014,3,92277,,,1,0,0,1
2014-Q3,2014,3,92284,,,0,0,4,4
2014-Q3,2014,3,92307,,,1,0,3,4
2014-Q3,2014,3,92308,,,1,0,0,1
2014-Q3,2014,3,92311,,,0,0,1,1
2014-Q3,2014,3,92313,,,1,0,0,1
2014-Q3,2014,3,92315,,,0,0,1,1
2014-Q3,2014,3,92316,,,0,0,3,3
2014-Q3,2014,3,92320,,,1,0,0,1
2014-Q3,2014,3,92324,,,1,0,4,5
2014-Q3,2014,3,92325,,,1,0,1,2
2014-Q3,2014,3,92335,,,0,0,1,1
2014-Q3,2014,3,92336,,,3,0,25,28
2014-Q3,2014,3,92337,,,0,0,3,3
2014-Q3,2014,3,92339,,,0,0,1,1
2014-Q3,2014,3,92344,,,1,0,0,1
2014-Q3,2014,3,92345,,,1,0,6,7
2014-Q3,2014,3,92346,,,2,0,8,10
2014-Q3,2014,3,92352,,,2,0,0,2
2014-Q3,2014,3,92354,,,3,0,4,7
2014-Q3,2014,3,92356,,,0,0,1,1
2014-Q3,2014,3,92369,,,1,0,0,1
2014-Q3,2014,3,92373,,,5,0,5,10
2014-Q3,2014,3,92374,,,4,0,4,8
2014-Q3,2014,3,92376,,,4,0,3,7
2014-Q3,2014,3,92377,,,0,0,3,3
2014-Q3,2014,3,92391,,,1,0,0,1
2014-Q3,2014,3,92392,,,0,0,4,4
2014-Q3,2014,3,92393,,,1,0,0,1
2014-Q3,2014,3,92394,,,1,0,0,1
2014-Q3,2014,3,92395,,,3,0,5,8
2014-Q3,2014,3,92399,,,2,0,9,11
2014-Q3,2014,3,92404,,,2,0,1,3
2014-Q3,2014,3,92405,,,0,0,1,1
2014-Q3,2014,3,92406,,,0,0,1,1
2014-Q3,2014,3,92407,,,2,0,7,9
2014-Q3,2014,3,92408,,,1,0,0,1
2014-Q3,2014,3,92410,,,0,0,1,1
2014-Q3,2014,3,92501,,,2,0,3,5
2014-Q3,2014,3,92503,,,3,0,5,8
2014-Q3,2014,3,92504,,,3,0,4,7
2014-Q3,2014,3,92505,,,3,0,7,10
2014-Q3,2014,3,92506,,,5,0,8,13
2014-Q3,2014,3,92507,,,1,0,4,5
2014-Q3,2014,3,92508,,,3,0,14,17
2014-Q3,2014,3,92509,,,1,0,10,11
2014-Q3,2014,3,92530,,,1,0,5,6
2014-Q3,2014,3,92532,,,1,0,8,9
