period,year,quarter,county,fuel_type,sales
2016-Q3,2016,3,Butte,PHEV,10
2016-Q3,2016,3,Calaveras,Electric,5
2016-Q3,2016,3,Calaveras,PHEV,2
2016-Q3,2016,3,Colusa,PHEV,1
2016-Q3,2016,3,Contra Costa,Electric,425
2016-Q3,2016,3,Contra Costa,Hydrogen,11
2016-Q3,2016,3,Contra Costa,PHEV,283
2016-Q3,2016,3,Del Norte,Electric,1
2016-Q3,2016,3,Del Norte,PHEV,1
2016-Q3,2016,3,El Dorado,Electric,39
2016-Q3,2016,3,El Dorado,Hydrogen,1
2016-Q3,2016,3,El Dorado,PHEV,13
2016-Q3,2016,3,Fresno,Electric,174
2016-Q3,2016,3,Fresno,PHEV,41
2016-Q3,2016,3,Glenn,Electric,1
2016-Q3,2016,3,Glenn,PHEV,4
2016-Q3,2016,3,Humboldt,Electric,10
2016-Q3,2016,3,Humboldt,PHEV,13
2016-Q3,2016,3,Imperial,PHEV,3
2016-Q3,2016,3,Inyo,Electric,1
2016-Q3,2016,3,Kern,Electric,25
2016-Q3,2016,3,Kern,PHEV,55
2016-Q3,2016,3,Kings,Electric,8
2016-Q3,2016,3,Kings,PHEV,7
2016-Q3,2016,3,Lake,Electric,3
2016-Q3,2016,3,Lake,PHEV,5
2016-Q3,2016,3,Los Angeles,Electric,2382
2016-Q3,2016,3,Los Angeles,Hydrogen,184
2016-Q3,2016,3,Los Angeles,PHEV,3103
2016-Q3,2016,3,Madera,Electric,11
2016-Q3,2016,3,Madera,PHEV,2
2016-Q3,2016,3,Marin,Electric,183
2016-Q3,2016,3,Marin,Hydrogen,4
2016-Q3,2016,3,Marin,PHEV,92
2016-Q3,2016,3,Mendocino,Electric,5
2016-Q3,2016,3,Mendocino,PHEV,13
2016-Q3,2016,3,Merced,Electric,11
2016-Q3,2016,3,Merced,Hydrogen,1
2016-Q3,2016,3,Merced,PHEV,3
2016-Q3,2016,3,Mono,Electric,1
2016-Q3,2016,3,Mono,PHEV,1
2016-Q3,2016,3,Monterey,Electric,56
2016-Q3,2016,3,Monterey,PHEV,32
2016-Q3,2016,3,Napa,Electric,33
2016-Q3,2016,3,Napa,PHEV,23
2016-Q3,2016,3,Nevada,Electric,11
2016-Q3,2016,3,Nevada,PHEV,12
2016-Q3,2016,3,Orange,Electric,1112
2016-Q3,2016,3,Orange,Hydrogen,114
2016-Q3,2016,3,Orange,PHEV,972
2016-Q3,2016,3,Out Of State,Electric,7
2016-Q3,2016,3,Out Of State,PHEV,37
2016-Q3,2016,3,Placer,Electric,72
2016-Q3,2016,3,Placer,Hydrogen,9
2016-Q3,2016,3,Placer,PHEV,54
2016-Q3,2016,3,Plumas,Electric,1
2016-Q3,2016,3,Riverside,Electric,152
2016-Q3,2016,3,Riverside,Hydrogen,13
2016-Q3,2016,3,Riverside,PHEV,328
2016-Q3,2016,3,Sacramento,Electric,145
2016-Q3,2016,3,Sacramento,Hydrogen,16
2016-Q3,2016,3,Sacramento,PHEV,139
2016-Q3,2016,3,San Benito,Electric,4
2016-Q3,2016,3,San Benito,PHEV,13
2016-Q3,2016,3,San Bernardino,Electric,108
2016-Q3,2016,3,San Bernardino,Hydrogen,13
2016-Q3,2016,3,San Bernardino,PHEV,261
2016-Q3,2016,3,San Diego,Electric,664
2016-Q3,2016,3,San Diego,Hydrogen,3
2016-Q3,2016,3,San Diego,PHEV,605
2016-Q3,2016,3,San Francisco,Electric,274
2016-Q3,2016,3,San Francisco,Hydrogen,21
2016-Q3,2016,3,San Francisco,PHEV,180
2016-Q3,2016,3,San Joaquin,Electric,77
2016-Q3,2016,3,San Joaquin,PHEV,59
2016-Q3,2016,3,San Luis Obispo,Electric,28
2016-Q3,2016,3,San Luis Obispo,PHEV,41
2016-Q3,2016,3,San Mateo,Electric,552
2016-Q3,2016,3,San Mateo,Hydrogen,15
2016-Q3,2016,3,San Mateo,PHEV,245
2016-Q3,2016,3,Santa Barbara,Electric,63
2016-Q3,2016,3,Santa Barbara,PHEV,50
2016-Q3,2016,3,Santa Clara,Electric,2014
2016-Q3,2016,3,Santa Clara,Hydrogen,47
2016-Q3,2016,3,Santa Clara,PHEV,818
2016-Q3,2016,3,Santa Cruz,Electric,80
2016-Q3,2016,3,Santa Cruz,Hydrogen,1
2016-Q3,2016,3,Santa Cruz,PHEV,51
2016-Q3,2016,3,Shasta,Electric,5
2016-Q3,2016,3,Shasta,PHEV,7
2016-Q3,2016,3,Siskiyou,Electric,1
2016-Q3,2016,3,Siskiyou,PHEV,2
2016-Q3,2016,3,Solano,Electric,43
2016-Q3,2016,3,Solano,Hydrogen,1
2016-Q3,2016,3,Solano,PHEV,47
2016-Q3,2016,3,Sonoma,Electric,122
2016-Q3,2016,3,Sonoma,Hydrogen,4
2016-Q3,2016,3,Sonoma,PHEV,110
2016-Q3,2016,3,Stanislaus,Electric,48
2016-Q3,2016,3,Stanislaus,PHEV,30
2016-Q3,2016,3,Sutter,Electric,2
2016-Q3,2016,3,Sutter,PHEV,2
2016-Q3,2016,3,Tulare,Electric,10
2016-Q3,2016,3,Tulare,PHEV,6
2016-Q3,2016,3,Tuolumne,Electric,1
2016-Q3,2016,3,Tuolumne,PHEV,1
2016-Q3,2016,3,Ventura,Electric,131
2016-Q3,2016,3,Ventura,Hydrogen,2
2016-Q3,2016,3,Ventura,PHEV,238
2016-Q3,2016,3,Yolo,Electric,24
2016-Q3,2016,3,Yolo,Hydrogen,2
2016-Q3,2016,3,Yolo,PHEV,28
2016-Q3,2016,3,Yuba,Electric,2
2016-Q3,2016,3,Yuba,PHEV,2
2016-Q4,2016,4,Alameda,Electric,809
2016-Q4,2016,4,Alameda,Hydrogen,19
2016-Q4,2016,4,Alameda,PHEV,472
2016-Q4,2016,4,Amador,Electric,2
2016-Q4,2016,4,Amador,PHEV,2
2016-Q4,2016,4,Butte,Electric,4
2016-Q4,2016,4,Butte,PHEV,8
2016-Q4,2016,4,Calaveras,Electric,2
2016-Q4,2016,4,Calaveras,PHEV,5
2016-Q4,2016,4,Colusa,PHEV,1
2016-Q4,2016,4,Contra Costa,Electric,325
2016-Q4,2016,4,Contra Costa,Hydrogen,5
2016-Q4,2016,4,Contra Costa,PHEV,250
2016-Q4,2016,4,Del Norte,Electric,1
2016-Q4,2016,4,El Dorado,Electric,27
2016-Q4,2016,4,El Dorado,PHEV,18
2016-Q4,2016,4,Fresno,Electric,209
2016-Q4,2016,4,Fresno,PHEV,45
2016-Q4,2016,4,Glenn,PHEV,1
2016-Q4,2016,4,Humboldt,Electric,8
2016-Q4,2016,4,Humboldt,PHEV,15
2016-Q4,2016,4,Imperial,Electric,2
2016-Q4,2016,4,Imperial,PHEV,4
2016-Q4,2016,4,Inyo,Electric,2
2016-Q4,2016,4,Inyo,PHEV,4
2016-Q4,2016,4,Kern,Electric,63
2016-Q4,2016,4,Kern,PHEV,38
2016-Q4,2016,4,Kings,Electric,4
2016-Q4,2016,4,Kings,PHEV,1
2016-Q4,2016,4,Lake,Electric,4
2016-Q4,2016,4,Lake,PHEV,5
2016-Q4,2016,4,Lassen,PHEV,1
2016-Q4,2016,4,Los Angeles,Electric,2403
2016-Q4,2016,4,Los Angeles,Hydrogen,84
2016-Q4,2016,4,Los Angeles,PHEV,2675
2016-Q4,2016,4,Madera,Electric,8
2016-Q4,2016,4,Madera,PHEV,4
2016-Q4,2016,4,Marin,Electric,157
2016-Q4,2016,4,Marin,Hydrogen,3
2016-Q4,2016,4,Marin,PHEV,131
2016-Q4,2016,4,Mariposa,Electric,1
2016-Q4,2016,4,Mendocino,Electric,6
2016-Q4,2016,4,Mendocino,PHEV,12
2016-Q4,2016,4,Merced,Electric,7
2016-Q4,2016,4,Merced,PHEV,3
2016-Q4,2016,4,Mono,PHEV,1
2016-Q4,2016,4,Monterey,Electric,43
2016-Q4,2016,4,Monterey,PHEV,37
2016-Q4,2016,4,Napa,Electric,27
2016-Q4,2016,4,Napa,PHEV,26
2016-Q4,2016,4,Nevada,Electric,10
2016-Q4,2016,4,Nevada,PHEV,9
2016-Q4,2016,4,Orange,Electric,1327
2016-Q4,2016,4,Orange,Hydrogen,68
2016-Q4,2016,4,Orange,PHEV,1034
2016-Q4,2016,4,Out Of State,Electric,6
2016-Q4,2016,4,Out Of State,PHEV,22
2016-Q4,2016,4,Placer,Electric,54
2016-Q4,2016,4,Placer,Hydrogen,1
2016-Q4,2016,4,Placer,PHEV,61
2016-Q4,2016,4,Riverside,Electric,174
2016-Q4,2016,4,Riverside,Hydrogen,4
2016-Q4,2016,4,Riverside,PHEV,293
2016-Q4,2016,4,Sacramento,Electric,138
2016-Q4,2016,4,Sacramento,Hydrogen,23
2016-Q4,2016,4,Sacramento,PHEV,121
2016-Q4,2016,4,San Benito,Electric,3
2016-Q4,2016,4,San Benito,PHEV,7
2016-Q4,2016,4,San Bernardino,Electric,185
2016-Q4,2016,4,San Bernardino,Hydrogen,3
2016-Q4,2016,4,San Bernardino,PHEV,214
2016-Q4,2016,4,San Diego,Electric,754
2016-Q4,2016,4,San Diego,Hydrogen,3
2016-Q4,2016,4,San Diego,PHEV,575
2016-Q4,2016,4,San Francisco,Electric,236
2016-Q4,2016,4,San Francisco,Hydrogen,6
2016-Q4,2016,4,San Francisco,PHEV,217
2016-Q4,2016,4,San Joaquin,Electric,82
2016-Q4,2016,4,San Joaquin,PHEV,45
2016-Q4,2016,4,San Luis Obispo,Electric,22
2016-Q4,2016,4,San Luis Obispo,PHEV,45
2016-Q4,2016,4,San Mateo,Electric,431
2016-Q4,2016,4,San Mateo,Hydrogen,5
2016-Q4,2016,4,San Mateo,PHEV,248
2016-Q4,2016,4,Santa Barbara,Electric,77
2016-Q4,2016,4,Santa Barbara,PHEV,52
2016-Q4,2016,4,Santa Clara,Electric,1541
2016-Q4,2016,4,Santa Clara,Hydrogen,32
2016-Q4,2016,4,Santa Clara,PHEV,925
2016-Q4,2016,4,Santa Cruz,Electric,70
2016-Q4,2016,4,Santa Cruz,Hydrogen,2
2016-Q4,2016,4,Santa Cruz,PHEV,77
2016-Q4,2016,4,Shasta,Electric,4
2016-Q4,2016,4,Shasta,PHEV,8
2016-Q4,2016,4,Siskiyou,Electric,2
2016-Q4,2016,4,Solano,Electric,30
2016-Q4,2016,4,Solano,Hydrogen,1
2016-Q4,2016,4,Solano,PHEV,69
2016-Q4,2016,4,Sonoma,Electric,168
2016-Q4,2016,4,Sonoma,PHEV,104
2016-Q4,2016,4,Stanislaus,Electric,38
2016-Q4,2016,4,Stanislaus,PHEV,19
2016-Q4,2016,4,Sutter,Electric,2
2016-Q4,2016,4,Sutter,PHEV,3
2016-Q4,2016,4,Tehama,PHEV,3
2016-Q4,2016,4,Tulare,Electric,22
2016-Q4,2016,4,Tulare,PHEV,13
2016-Q4,2016,4,Tuolumne,Electric,1
2016-Q4,2016,4,Tuolumne,PHEV,3
2016-Q4,2016,4,Ventura,Electric,140
2016-Q4,2016,4,Ventura,Hydrogen,2
2016-Q4,2016,4,Ventura,PHEV,183
2016-Q4,2016,4,Yolo,Electric,28
2016-Q4,2016,4,Yolo,Hydrogen,3
2016-Q4,2016,4,Yolo,PHEV,43
2016-Q4,2016,4,Yuba,PHEV,2
2017-Q1,2017,1,Alameda,Electric,1078
2017-Q1,2017,1,Alameda,Hydrogen,33
2017-Q1,2017,1,Alameda,PHEV,707
2017-Q1,2017,1,Amador,PHEV,4
2017-Q1,2017,1,Butte,Electric,4
2017-Q1,2017,1,Butte,PHEV,8
2017-Q1,2017,1,Calaveras,Electric,3
2017-Q1,2017,1,Calaveras,PHEV,1
2017-Q1,2017,1,Colusa,Electric,1
2017-Q1,2017,1,Colusa,PHEV,1
2017-Q1,2017,1,Contra Costa,Electric,454
2017-Q1,2017,1,Contra Costa,Hydrogen,9
2017-Q1,2017,1,Contra Costa,PHEV,349
2017-Q1,2017,1,Del Norte,Electric,1
2017-Q1,2017,1,Del Norte,PHEV,1
2017-Q1,2017,1,El Dorado,Electric,40
2017-Q1,2017,1,El Dorado,Hydrogen,2
2017-Q1,2017,1,El Dorado,PHEV,36
2017-Q1,2017,1,Fresno,Electric,263
2017-Q1,2017,1,Fresno,PHEV,41
2017-Q1,2017,1,Glenn,PHEV,1
2017-Q1,2017,1,Humboldt,Electric,10
2017-Q1,2017,1,Humboldt,PHEV,29
2017-Q1,2017,1,Imperial,Electric,3
2017-Q1,2017,1,Imperial,PHEV,7
2017-Q1,2017,1,Inyo,Electric,2
2017-Q1,2017,1,Inyo,PHEV,1
2017-Q1,2017,1,Kern,Electric,67
2017-Q1,2017,1,Kern,Hydrogen,1
2017-Q1,2017,1,Kern,PHEV,51
2017-Q1,2017,1,Kings,Electric,17
2017-Q1,2017,1,Kings,PHEV,4
2017-Q1,2017,1,Lake,Electric,4
2017-Q1,2017,1,Lake,PHEV,3
2017-Q1,2017,1,Los Angeles,Electric,3080
2017-Q1,2017,1,Los Angeles,Hydrogen,129
2017-Q1,2017,1,Los Angeles,PHEV,3659
2017-Q1,2017,1,Madera,Electric,25
2017-Q1,2017,1,Madera,PHEV,9
2017-Q1,2017,1,Marin,Electric,240
2017-Q1,2017,1,Marin,Hydrogen,6
2017-Q1,2017,1,Marin,PHEV,147
2017-Q1,2017,1,Mariposa,PHEV,2
2017-Q1,2017,1,Mendocino,Electric,9
2017-Q1,2017,1,Mendocino,PHEV,11
2017-Q1,2017,1,Merced,Electric,15
2017-Q1,2017,1,Merced,PHEV,10
2017-Q1,2017,1,Monterey,Electric,53
2017-Q1,2017,1,Monterey,Hydrogen,1
2017-Q1,2017,1,Monterey,PHEV,55
2017-Q1,2017,1,Napa,Electric,37
2017-Q1,2017,1,Napa,PHEV,45
2017-Q1,2017,1,Nevada,Electric,13
2017-Q1,2017,1,Nevada,Hydrogen,1
2017-Q1,2017,1,Nevada,PHEV,8
2017-Q1,2017,1,Orange,Electric,1418
2017-Q1,2017,1,Orange,Hydrogen,124
2017-Q1,2017,1,Orange,PHEV,1345
2017-Q1,2017,1,Out Of State,Electric,27
2017-Q1,2017,1,Out Of State,PHEV,31
2017-Q1,2017,1,Placer,Electric,72
2017-Q1,2017,1,Placer,Hydrogen,2
2017-Q1,2017,1,Placer,PHEV,76
2017-Q1,2017,1,Riverside,Electric,393
2017-Q1,2017,1,Riverside,Hydrogen,3
2017-Q1,2017,1,Riverside,PHEV,415
2017-Q1,2017,1,Sacramento,Electric,195
2017-Q1,2017,1,Sacramento,Hydrogen,5
2017-Q1,2017,1,Sacramento,PHEV,201
2017-Q1,2017,1,San Benito,Electric,7
2017-Q1,2017,1,San Benito,PHEV,7
2017-Q1,2017,1,San Bernardino,Electric,196
2017-Q1,2017,1,San Bernardino,Hydrogen,7
2017-Q1,2017,1,San Bernardino,PHEV,299
2017-Q1,2017,1,San Diego,Electric,954
2017-Q1,2017,1,San Diego,Hydrogen,13
2017-Q1,2017,1,San Diego,PHEV,778
2017-Q1,2017,1,San Francisco,Electric,335
2017-Q1,2017,1,San Francisco,Hydrogen,7
2017-Q1,2017,1,San Francisco,PHEV,289
2017-Q1,2017,1,San Joaquin,Electric,60
2017-Q1,2017,1,San Joaquin,PHEV,58
2017-Q1,2017,1,San Luis Obispo,Electric,58
2017-Q1,2017,1,San Luis Obispo,PHEV,56
2017-Q1,2017,1,San Mateo,Electric,587
2017-Q1,2017,1,San Mateo,Hydrogen,12
2017-Q1,2017,1,San Mateo,PHEV,289
2017-Q1,2017,1,Santa Barbara,Electric,104
2017-Q1,2017,1,Santa Barbara,Hydrogen,5
2017-Q1,2017,1,Santa Barbara,PHEV,74
2017-Q1,2017,1,Santa Clara,Electric,1916
2017-Q1,2017,1,Santa Clara,Hydrogen,56
2017-Q1,2017,1,Santa Clara,PHEV,1276
2017-Q1,2017,1,Santa Cruz,Electric,108
2017-Q1,2017,1,Santa Cruz,Hydrogen,2
2017-Q1,2017,1,Santa Cruz,PHEV,83
2017-Q1,2017,1,Shasta,Electric,12
2017-Q1,2017,1,Shasta,PHEV,10
2017-Q1,2017,1,Siskiyou,PHEV,2
2017-Q1,2017,1,Solano,Electric,54
2017-Q1,2017,1,Solano,Hydrogen,1
2017-Q1,2017,1,Solano,PHEV,66
2017-Q1,2017,1,Sonoma,Electric,230
2017-Q1,2017,1,Sonoma,Hydrogen,1
2017-Q1,2017,1,Sonoma,PHEV,144
2017-Q1,2017,1,Stanislaus,Electric,45
2017-Q1,2017,1,Stanislaus,PHEV,26
2017-Q1,2017,1,Sutter,Electric,4
2017-Q1,2017,1,Sutter,PHEV,1
2017-Q1,2017,1,Tehama,PHEV,1
2017-Q1,2017,1,Tulare,Electric,56
2017-Q1,2017,1,Tulare,PHEV,14
2017-Q1,2017,1,Tuolumne,Electric,1
2017-Q1,2017,1,Tuolumne,PHEV,3
2017-Q1,2017,1,Ventura,Electric,208
2017-Q1,2017,1,Ventura,Hydrogen,6
2017-Q1,2017,1,Ventura,PHEV,231
2017-Q1,2017,1,Yolo,Electric,38
2017-Q1,2017,1,Yolo,Hydrogen,4
2017-Q1,2017,1,Yolo,PHEV,37
2017-Q1,2017,1,Yuba,Electric,1
2017-Q1,2017,1,Yuba,PHEV,1
2017-Q2,2017,2,Alameda,Electric,873
2017-Q2,2017,2,Alameda,Hydrogen,38
2017-Q2,2017,2,Alameda,PHEV,568
2017-Q2,2017,2,Alpine,Electric,1
2017-Q2,2017,2,Amador,Electric,3
2017-Q2,2017,2,Amador,PHEV,2
2017-Q2,2017,2,Butte,Electric,8
2017-Q2,2017,2,Butte,PHEV,11
2017-Q2,2017,2,Calaveras,Electric,3
2017-Q2,2017,2,Colusa,PHEV,1
2017-Q2,2017,2,Contra Costa,Electric,423
2017-Q2,2017,2,Contra Costa,Hydrogen,19
2017-Q2,2017,2,Contra Costa,PHEV,315
2017-Q2,2017,2,Del Norte,Electric,1
2017-Q2,2017,2,Del Norte,PHEV,1
2017-Q2,2017,2,El Dorado,Electric,36
2017-Q2,2017,2,El Dorado,Hydrogen,3
2017-Q2,2017,2,El Dorado,PHEV,39
2017-Q2,2017,2,Fresno,Electric,250
2017-Q2,2017,2,Fresno,PHEV,44
2017-Q2,2017,2,Humboldt,Electric,11
2017-Q2,2017,2,Humboldt,PHEV,16
2017-Q2,2017,2,Imperial,Electric,3
2017-Q2,2017,2,Imperial,PHEV,4
2017-Q2,2017,2,Inyo,Electric,1
2017-Q2,2017,2,Inyo,PHEV,1
2017-Q2,2017,2,Kern,Electric,48
2017-Q2,2017,2,Kern,PHEV,43
2017-Q2,2017,2,Kings,Electric,11
2017-Q2,2017,2,Kings,Hydrogen,1
2017-Q2,2017,2,Kings,PHEV,2
2017-Q2,2017,2,Lake,Electric,5
2017-Q2,2017,2,Lake,PHEV,3
2017-Q2,2017,2,Lassen,Electric,1
2017-Q2,2017,2,Los Angeles,Electric,2654
2017-Q2,2017,2,Los Angeles,Hydrogen,137
2017-Q2,2017,2,Los Angeles,PHEV,3038
2017-Q2,2017,2,Madera,Electric,17
2017-Q2,2017,2,Madera,PHEV,8
2017-Q2,2017,2,Marin,Electric,201
2017-Q2,2017,2,Marin,Hydrogen,10
2017-Q2,2017,2,Marin,PHEV,124
2017-Q2,2017,2,Mariposa,PHEV,1
2017-Q2,2017,2,Mendocino,Electric,8
2017-Q2,2017,2,Mendocino,PHEV,13
2017-Q2,2017,2,Merced,Electric,11
2017-Q2,2017,2,Merced,PHEV,17
2017-Q2,2017,2,Modoc,PHEV,1
2017-Q2,2017,2,Mono,Electric,2
2017-Q2,2017,2,Mono,PHEV,1
2017-Q2,2017,2,Monterey,Electric,38
2017-Q2,2017,2,Monterey,PHEV,45
2017-Q2,2017,2,Napa,Electric,33
2017-Q2,2017,2,Napa,PHEV,37
2017-Q2,2017,2,Nevada,Electric,11
2017-Q2,2017,2,Nevada,PHEV,8
2017-Q2,2017,2,Orange,Electric,1232
2017-Q2,2017,2,Orange,Hydrogen,135
2017-Q2,2017,2,Orange,PHEV,1238
2017-Q2,2017,2,Out Of State,Electric,438
2017-Q2,2017,2,Out Of State,PHEV,59
2017-Q2,2017,2,Placer,Electric,60
2017-Q2,2017,2,Placer,PHEV,69
2017-Q2,2017,2,Plumas,Electric,1
2017-Q2,2017,2,Plumas,PHEV,2
2017-Q2,2017,2,Riverside,Electric,216
2017-Q2,2017,2,Riverside,Hydrogen,14
2017-Q2,2017,2,Riverside,PHEV,366
2017-Q2,2017,2,Sacramento,Electric,171
2017-Q2,2017,2,Sacramento,Hydrogen,10
2017-Q2,2017,2,Sacramento,PHEV,209
2017-Q2,2017,2,San Benito,Electric,7
2017-Q2,2017,2,San Benito,PHEV,11
2017-Q2,2017,2,San Bernardino,Electric,170
2017-Q2,2017,2,San Bernardino,Hydrogen,10
2017-Q2,2017,2,San Bernardino,PHEV,275
2017-Q2,2017,2,San Diego,Electric,748
2017-Q2,2017,2,San Diego,Hydrogen,9
2017-Q2,2017,2,San Diego,PHEV,637
2017-Q2,2017,2,San Francisco,Electric,276
2017-Q2,2017,2,San Francisco,Hydrogen,14
2017-Q2,2017,2,San Francisco,PHEV,206
2017-Q2,2017,2,San Joaquin,Electric,59
2017-Q2,2017,2,San Joaquin,Hydrogen,1
2017-Q2,2017,2,San Joaquin,PHEV,74
2017-Q2,2017,2,San Luis Obispo,Electric,30
2017-Q2,2017,2,San Luis Obispo,PHEV,53
2017-Q2,2017,2,San Mateo,Electric,480
2017-Q2,2017,2,San Mateo,Hydrogen,15
2017-Q2,2017,2,San Mateo,PHEV,257
2017-Q2,2017,2,Santa Barbara,Electric,94
2017-Q2,2017,2,Santa Barbara,Hydrogen,8
2017-Q2,2017,2,Santa Barbara,PHEV,71
2017-Q2,2017,2,Santa Clara,Electric,1751
2017-Q2,2017,2,Santa Clara,Hydrogen,82
2017-Q2,2017,2,Santa Clara,PHEV,957
2017-Q2,2017,2,Santa Cruz,Electric,86
2017-Q2,2017,2,Santa Cruz,PHEV,71
2017-Q2,2017,2,Shasta,Electric,6
2017-Q2,2017,2,Shasta,PHEV,7
2017-Q2,2017,2,Siskiyou,Electric,4
2017-Q2,2017,2,Siskiyou,PHEV,1
2017-Q2,2017,2,Solano,Electric,45
2017-Q2,2017,2,Solano,Hydrogen,2
2017-Q2,2017,2,Solano,PHEV,69
2017-Q2,2017,2,Sonoma,Electric,123
2017-Q2,2017,2,Sonoma,Hydrogen,3
2017-Q2,2017,2,Sonoma,PHEV,128
2017-Q2,2017,2,Stanislaus,Electric,30
2017-Q2,2017,2,Stanislaus,PHEV,25
2017-Q2,2017,2,Sutter,Electric,1
2017-Q2,2017,2,Sutter,Hydrogen,1
2017-Q2,2017,2,Sutter,PHEV,2
2017-Q2,2017,2,Trinity,PHEV,1
2017-Q2,2017,2,Tulare,Electric,81
2017-Q2,2017,2,Tulare,PHEV,12
2017-Q2,2017,2,Tuolumne,Electric,1
2017-Q2,2017,2,Tuolumne,PHEV,7
2017-Q2,2017,2,Ventura,Electric,186
2017-Q2,2017,2,Ventura,Hydrogen,2
2017-Q2,2017,2,Ventura,PHEV,260
2017-Q2,2017,2,Yolo,Electric,33
2017-Q2,2017,2,Yolo,Hydrogen,4
2017-Q2,2017,2,Yolo,PHEV,42
2017-Q2,2017,2,Yuba,Electric,1
2017-Q2,2017,2,Yuba,PHEV,3
2017-Q3,2017,3,Alameda,Electric,992
2017-Q3,2017,3,Alameda,Hydrogen,32
2017-Q3,2017,3,Alameda,PHEV,629
2017-Q3,2017,3,Amador,Electric,5
2017-Q3,2017,3,Amador,PHEV,4
2017-Q3,2017,3,Butte,Electric,15
2017-Q3,2017,3,Butte,PHEV,14
2017-Q3,2017,3,Calaveras,PHEV,8
2017-Q3,2017,3,Contra Costa,Electric,458
2017-Q3,2017,3,Contra Costa,Hydrogen,30
2017-Q3,2017,3,Contra Costa,PHEV,363
2017-Q3,2017,3,Del Norte,PHEV,3
2017-Q3,2017,3,El Dorado,Electric,36
2017-Q3,2017,3,El Dorado,Hydrogen,1
2017-Q3,2017,3,El Dorado,PHEV,42
2017-Q3,2017,3,Fresno,Electric,152
2017-Q3,2017,3,Fresno,PHEV,67
2017-Q3,2017,3,Humboldt,Electric,3
2017-Q3,2017,3,Humboldt,PHEV,9
2017-Q3,2017,3,Imperial,PHEV,3
2017-Q3,2017,3,Inyo,PHEV,3
2017-Q3,2017,3,Kern,Electric,51
2017-Q3,2017,3,Kern,PHEV,43
2017-Q3,2017,3,Kings,Electric,8
2017-Q3,2017,3,Kings,PHEV,5
2017-Q3,2017,3,Lake,Electric,6
2017-Q3,2017,3,Lake,PHEV,6
2017-Q3,2017,3,Los Angeles,Electric,2706
2017-Q3,2017,3,Los Angeles,Hydrogen,135
2017-Q3,2017,3,Los Angeles,PHEV,3490
2017-Q3,2017,3,Madera,Electric,5
2017-Q3,2017,3,Madera,PHEV,2
2017-Q3,2017,3,Marin,Electric,197
2017-Q3,2017,3,Marin,Hydrogen,7
2017-Q3,2017,3,Marin,PHEV,129
2017-Q3,2017,3,Mendocino,Electric,10
2017-Q3,2017,3,Mendocino,PHEV,14
2017-Q3,2017,3,Merced,Electric,6
2017-Q3,2017,3,Merced,PHEV,8
2017-Q3,2017,3,Monterey,Electric,40
2017-Q3,2017,3,Monterey,PHEV,53
2017-Q3,2017,3,Napa,Electric,35
2017-Q3,2017,3,Napa,Hydrogen,1
2017-Q3,2017,3,Napa,PHEV,33
2017-Q3,2017,3,Nevada,Electric,12
2017-Q3,2017,3,Nevada,PHEV,8
2017-Q3,2017,3,Orange,Electric,1126
2017-Q3,2017,3,Orange,Hydrogen,79
2017-Q3,2017,3,Orange,PHEV,1308
2017-Q3,2017,3,Out Of State,Electric,110
2017-Q3,2017,3,Out Of State,PHEV,34
2017-Q3,2017,3,Placer,Electric,68
2017-Q3,2017,3,Placer,Hydrogen,3
2017-Q3,2017,3,Placer,PHEV,74
2017-Q3,2017,3,Plumas,PHEV,1
2017-Q3,2017,3,Riverside,Electric,224
2017-Q3,2017,3,Riverside,Hydrogen,1
2017-Q3,2017,3,Riverside,PHEV,428
2017-Q3,2017,3,Sacramento,Electric,193
2017-Q3,2017,3,Sacramento,Hydrogen,8
2017-Q3,2017,3,Sacramento,PHEV,209
2017-Q3,2017,3,San Benito,Electric,5
2017-Q3,2017,3,San Benito,PHEV,14
2017-Q3,2017,3,San Bernardino,Electric,167
2017-Q3,2017,3,San Bernardino,Hydrogen,5
2017-Q3,2017,3,San Bernardino,PHEV,315
2017-Q3,2017,3,San Diego,Electric,768
2017-Q3,2017,3,San Diego,Hydrogen,9
2017-Q3,2017,3,San Diego,PHEV,745
2017-Q3,2017,3,San Francisco,Electric,326
2017-Q3,2017,3,San Francisco,Hydrogen,14
2017-Q3,2017,3,San Francisco,PHEV,237
2017-Q3,2017,3,San Joaquin,Electric,69
2017-Q3,2017,3,San Joaquin,Hydrogen,1
2017-Q3,2017,3,San Joaquin,PHEV,70
2017-Q3,2017,3,San Luis Obispo,Electric,37
2017-Q3,2017,3,San Luis Obispo,PHEV,42
2017-Q3,2017,3,San Mateo,Electric,484
2017-Q3,2017,3,San Mateo,Hydrogen,24
2017-Q3,2017,3,San Mateo,PHEV,258
2017-Q3,2017,3,Santa Barbara,Electric,92
2017-Q3,2017,3,Santa Barbara,Hydrogen,5
2017-Q3,2017,3,Santa Barbara,PHEV,59
2017-Q3,2017,3,Santa Clara,Electric,1999
2017-Q3,2017,3,Santa Clara,Hydrogen,106
2017-Q3,2017,3,Santa Clara,PHEV,1066
2017-Q3,2017,3,Santa Cruz,Electric,69
2017-Q3,2017,3,Santa Cruz,Hydrogen,2
2017-Q3,2017,3,Santa Cruz,PHEV,62
2017-Q3,2017,3,Shasta,Electric,7
2017-Q3,2017,3,Shasta,PHEV,3
2017-Q3,2017,3,Siskiyou,Electric,2
